company,job,summary
Loadsmart,Pricing Analyst," Engage with our Sales, Account Management, Carrier Sales and Data Science teams to drive awareness of market trends and the impact those trends will yield...."
DEPT OF DESIGN & CONSTRUCTION,M/WBE Research & Data Analyst," The Data Analyst will:. S/he will also be responsible for data models, database design development, data mining and segmentation techniques...."
Guidepoint Global,Data Scientist / Lead Quantitative Analyst, Guidepoint’s Data Insights group turns rows of numbers into tangible insights. Come and work with us for the opportunity to help build a market-leading data...
GroupM,"Data Science, Sr. Analyst (Programmatic)"," Data and data analytics savvy. This role will be responsible for supporting the Data Science, Programmatic...."
Criteo,"Data Analyst, Operations Efficiency Americas"," Stay up-to-date with data science industry topics (new techniques/algorithms, etc.). The Operations Efficiency team is a multi-functional team combining..."
Capgemini,Data Science - Data Scientist - New York," Candidates should be flexible / willing to work across this delivery landscape which includes and not limited to Agile Applications Development, Support and..."
NBCUniversal,"Principal, Data Science, Audience Studio", Ability to apply data science theory to effectively to advertising &amp; audience data. Serve as a senior data scientist for audience studio data products....
CBS Corporate,Principal Data Science," # Principal Data Science. Master's degree or equivalent in Computer Science, Machine Learning, Data Science, Statistics, Applied Mathematics, Operations..."
Options Group,OGIQ Research Analyst, Maintain all pertinent applicant and interview data. An OGiQ Research Analyst’s primary role is to be the catalyst for growth to leverage the firm’s recruiting...
HelloFresh,Data Scientist - Marketing, Data Science Department:. Promote a data smart and data aware culture within a large international organization. As a data scientist in NYC will…....
MUFG,"Data Science Professional , Assistant Vice President"," Data Science Professional , Assistant Vice President. Develop and build interfaces, data models, and scripts for data capture, data integration/aggregation, and..."
Remedy Partners,Director of Data Science," Mentor and manage data science team. The Director will be the point person for technical and conceptual questions about any data science project, as well as,..."
OppenheimerFunds,Quantitative Equity Risk Analyst, Strong understanding of data science related concepts and data manipulation techniques. A further key component of the role will be to develop and utilize data...
Google,"Application Engineer, Data Engineering, Corporate Data and Analytics"," Conceptual, logical and physical data modeling and data architecture experience. Experience in Data Visualization tools and techniques...."
Annalect,"Associate Director, Data Science (2018028)"," Assist in designing tech infrastructure and data pipelines (ETL, data automation, data querying, etc.). Partner with client data science team to develop new..."
"Remedy BPCI Partners, LLC.",Director of Data Science," Mentor and manage data science team. The Director will be the point person for technical and conceptual questions about any data science project, as well as,..."
Celmatix,Data Engineer," Experience developing data analytics pipelines for large, heterogeneous data sets. Our unique approach combines data science and genomics to bring personalized..."
Comcentric,Data Scientist/Engineer in NYC," Bachelor’s degree in Computer Science or a related field (or 4 additional years of relevant work experience) • A strong understanding of data structures,..."
Comcast,Advertising Research & Insights Analyst, Researches market conditions specific to area of focus to determinepotential sales of product and provides research on behalf of customer.- Gathers data on...
BNP Paribas,Assistant Vice President - Data Science Business Strategist, Design and apply appropriate project management standards for Data science prototyping and delivery on high value use cases....
Google,"Data Scientist, Engineering Support Analytics, Google Cloud"," Experience designing data models and building data structures (e.g. PRDs on collecting data, cross functional work with engineers)...."
WeWork Global Technology,Data Engineer," Your efforts will allow accessibility to business and user behavior insights, using huge amounts of WeWork data to fuel several teams such as Analytics, Data..."
Wavemaker,"Senior Analyst, Data Sciences (Wave Maker)"," SENIOR ANALYST, DATA SCIENCES. He/she will leverage Wavemaker’s proprietary data solutions to meet our clients’ and planning teams’ needs for data management..."
Denodo Technologies,Data Services Engineer," BS or higher degree in Computer Science. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around..."
WeWork Global Technology,Data Visualization Engineer," Collaborate with Data Science team to leverage various models (statistical, machine learning etc.). We are seeking a Data Visualization Engineer to join our..."
Rockstar New York,Data Scientist," 3+ years in a data science or similar role in the marketing, finance, forensics or technology fields required. Work within a team of data analysts and engineers..."
ACLU,Prospect Research Analyst," Coordinate data analytics vendor relations, including liaising with data vendors, preparing data exports and uploads, providing technical support to fundraising..."
Candid Co.,Software Engineer - Data, 3+ years minimum experience as a data engineer or data scientist. Experience running data projects from start to finish....
Credit Suisse,Data Strategy/Machine Learning BA," Data Strategy/Machine Learning BA. As a kick-off assignment, the successful candidate will perform analyses of the existing transaction data models and develop..."
TripleLift,Research Analyst," Aggregate industry benchmarking data to develop and maintain TripleLift benchmarks. Analyze, mine and interpret data to determine the ""why"" of the results...."
S&P Global Ratings,Data Scientist, As a Data Scientist you will be responsible for building AI and Data Science models. This role will have a significant impact on the success of our data science...
AppNexus,"Director, Data Science Engineering"," Director, Data Science Engineering. Provide guidance and develop senior members of the Data Science Engineering Team;..."
JP Morgan Chase,Data Scientist - Associate - CIB Treasury Services," Econometrics, statistics, computer science). Be a data storyteller, deliver practical data insights in a compelling manner to senior leadership...."
Nielsen,Research Analyst," Collaborate with data extraction team for execution of reports and data extracts. Translate data into insights through client deliverables (Excel files,..."
UNITED PARCEL SERVICE,Data Scientist, About Data Science at UPS Technology:. Data Analytics – Intermediate. The Data Scientist gathers data and performs analysis necessary to develop and evaluate...
Bank of America,Investment Manager Research Analyst," Preparing monthly commentary and data on hedge funds for use in monthly and quarterly reports. Monitoring existing hedge funds in which the group has invested,..."
Deutsche Bank,Big Data Engineer – Associate," Investigates corporate data requirements, and applies data analysis, data modelling and quality assurance techniques, to establish, modify or maintain data..."
Bank of America,Global Research Summer Analyst Program 2019," A passion and interest in the US capital markets, and ability to learn and use a wide range of market data sources. Job Description &amp; Program Overview...."
Bank of America,Global Research Sophomore Summer Analyst Program 2019," A passion and interest in the US capital markets, and ability to learn and use a wide range of market data sources. Job Description &amp; Program Overview...."
Horizon Blue Cross Blue Shield of New Jersey,Data Science/Predictive Modeler, Employs appropriate techniques to ensure data and result integrity. Requires proficiency with very large data sets and software/coding (i.e....
Horizontal Integration,Associate Data Science and Analytics," Associate Data Science and Analytics. Passion for digital analytics, working with data and deriving insights to answer client business questions...."
Butterfly Network,Data Engineer," We are inviting an talented Data Engineer with expertise in data visualization, bringing data from disparate data stores, building out data curation processes..."
"Two Sigma Investments, LLC.",Portfolio Research Analyst," Proactively analyzing data, running simulations, and pursuing wide-ranging research to improve performance;..."
Research Now,Research Analyst," Research Now SSI is the leading digital data collection provider, and it powers market research insights; The Research Analyst role will support all research..."
FairyGodBoss,Data Engineer, Experience with Machine Learning/Data Science. 2+ years experience work with real-time/streaming data. Configure and monitor our event logs and analytical data...
Benenson Strategy Group,Market Research Analyst (Corporate)," They are creative, intellectually curious, and have an interest in translating data into actionable insights. A minimum of a Bachelor’s Degree in Communications..."
ClearBridge Investments,Equity Research Analyst (Industrials Sector), Synthesize data to generate new investment ideas and/or recommend investment action. ClearBridge Investments is seeking an Equity Research Analyst to join their...
Forcepoint,Field Data Scientist," Master’s Degree in Computer Science, Data Science, Information Technology, or other technical field. Interface with the broader Forcepoint data science team..."
S&P Global,Data Scientist, As a Data Scientist you will be responsible for building AI and Data Science models. This role will have a significant impact on the success of our data science...
McKinsey & Company,Data Scientist - Journey Analytics," You will lead a team of specialists, data scientists and data engineers under the mentorship of solution leadership, through all stages of an engagement:...."
Gallup,Data Engineer," You will also be responsible for helping consultants and data scientists produce high-quality, easily understood data products for clients...."
Etsy,Data Scientist- AI/ML, Etsy is looking for a Data Scientist to join our Data Science team and to have the opportunity to make core algorithmic advances and apply their ideas in the...
Bank of America,Global Technology Analyst Program - 2019," Define strategies and parameters for predictive models and data mining projects, ensuring data integrity and usability...."
"Edison Software, Inc.","Data Scientist, Finance", You are a strong advocate for well grounded science and data best practices within the company. You are excited to leverage your data science skills to play a...
Goldman Sachs,Data Intelligence - Research & Development Scientist, Ability to apply fundamental algorithms and data structures to efficiently solve computational problems. Research engineers have an MS or equivalent in machine...
The Hartford,"Data Scientist, Group Benefits and Middle Market P&C", Builds effective relationships within the data science community. As a Data Scientist you will support and explore those assets overtime through customer...
Life Time,Ultimate Hoops Statistician," Life Time is currently seeking a qualified Ultimate Hoops Scoreboard Operator. As the Ultimate Hoops Scoreboard Operator, you will assist in the execution of..."
JP Morgan Chase,High Yield Credit Research – Analyst," Be creative in producing and presenting data for publications, presentations, and client requests. J.P...."
Essence,Associate Director - Data Science, You will advocate for data science and machine learning through engaging with the external data science community and/or contributing to technical blogs....
Earnest Research,Data Engineer, Exposure to Data Science. Earnest is seeking a data engineer to help scale up our data infrastructure. The role will involve the design and implementation of...
JP Morgan Chase,"Merchant Services- Data Scientist, VP"," Data Science experience in R, Python is a plus. Payment Data Analytics &amp; Science Manager Associate is responsible for executing big data analytics projects in..."
The Conference Board,Research Analyst Human Capital," A data brief or quarterly update). Literature review, data brief, quarterly updates, etc.). Use statistical software package, such as SPSS, to perform..."
New York Life Insurance Co,Data Engineer - Center of Data Science Team, You will be part of Data &amp; Platform sub-function team under Center for Data Science and Analytics. Any experience working with Data Warehouses and/or Data Marts...
JP Morgan Chase,Data Scientist - CIB Treasury Services," Econometrics, statistics, computer science). Be a data storyteller, deliver practical data insights in a compelling manner to senior leadership...."
Deutsche Bank,Deutsche Bank Analyst Internship Programme – Fixed Income & Currencies Research," ‒ Do you have an academic focus on business or natural science, particularly business administration, economics, (industrial) engineering, (business)..."
IBM,Senior Data Scientist," Lead Data Science Engagements with Clients. We are in a data science renaissance. To help IBM's clients lead, we are building an elite team of data science..."
Brown Brothers Harriman,International Research Analyst," Brown Brothers Harriman (BBH) is an owner-managed, private bank founded in 1818. BBH’s Investment Management’s mission is to protect and grow their clients'..."
TripleLift,"Data Scientist, Analytics"," Building key data sets to empower operational and exploratory analysis. BA/BS in Computer Science, Math, Physics, Engineering, Statistics or other technical..."
Aetna,Lead Data Scientist," Aetna takes our candidate's data privacy seriously. The candidate will lead a project team responsible for extracting and manipulating data from multiple, large..."
"Open Systems Technologies, Inc.",Data Science Developer, Some knowledge of data science libraries. A premier corporate and investment bank is seeking a Data Science Developer to join their team in New York....
CGI,Digital Insights Data Scientist," Data Lake and Big Data Analytics Architecture. We are looking for an experienced data architect with in-depth, hands-on knowledge of foundational data..."
Denodo,Data Services Engineer," BS or higher degree in Computer Science. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around..."
Dotdash,Senior Data Scientist, We are looking to add a motivated and experienced member to the Dotdash data science team. Attend and present at conferences to keep the team up to date with...
AppNexus,Yield Analyst," This position offers extensive learning opportunities, measurable revenue impact and a path to either client-facing consulting or data science depending upon..."
Adobe,Data Warehouse Quality Engineer & Developer, Building high volume data ingestion pipelines and report ETL tools to process near real time streams of event data....
McKinsey & Company,"Data Scientist - Healthcare Analytics & Delivery, Advanced Analytics"," Experience in applying data science methods to business problems. MSc or PhD in Machine Learning, Applied Statistics, Biostatistics, Data Science...."
Simons Foundation,Data Visualization Engineer, Expertise with algorithms and data structures. In computer science or another scientific field. The Data Visualization Engineer will report to the Senior Data...
Amazon.com,Sr. Data Engineer," Knowledge of data management fundamentals and data storage principles. Demonstrated ability in data modeling, ETL development, and Data warehousing...."
Oracle,Director of Software Engineering and Data Science," We are looking for a director to lead and grow our data products team, an interdisciplinary group of engineers and data scientists...."
Workbridge Associates,Junior Data Engineer," Transform existing bodies of technical data into usable models within a new configuration data database. Bachelor's degree in Information Systems, Computer..."
HelloFresh,"Data Scientist, Supply Chain Analytics"," A Bachelor’s Degree or Master’s in Statistics, Economics, Applied Mathematics, Computer Science, Data Science, Engineering or a related field...."
3Q Digital,Data Scientist," Data Wrangling, Feature Engineering, Data Visualization (discovery), Model Generation. Taking ownership of the various components of Data Science Life cycle:...."
Forcepoint,Data Engineer - Professional Services, Interface with the broader Forcepoint data science team about analytic opportunities and accomplishments in the field to drive the evolution of the Forcepoint...
Slack,"Senior Data Scientist, Analytics", You should have deep technical skills and be comfortable working in an evolving data infrastructure to help us make data informed decisions....
American Express,Data Scientist and Machine Learning Researcher," As a Data Scientist in the Machine Learning and Data Science Team, you will help American Express accelerate its digital transformation...."
ValuePenguin,Senior Research Analyst," Proficiency in Excel and/or other data management software. Research, collect data and analyze financial products to write and periodically revise in-depth..."
Nielsen,Data Scientist," This opportunity is on the Data Science team of one of the most dynamic big data companies. Data Science - USA New York, New York. Data Scientist - 13466...."
Comcast,Algorithm & Machine Learning Eng," Bachelor's or Master's Degree in Computer Science, Statistics, Applied Mathematics or similar fields of study 3-5 years of relevant working experience Good with..."
Mount Sinai,DATA ENGINEER - ICAHN INSTITUTE FOR GENOMICS & MULTI-SCALE BIOLOGY," Publicly available data such as genome-phenome data, cancer genomics, population health and data from public cohort studies...."
Caserta,Data Engineer - AWS, Extracting and combining data from various heterogeneous data sources. Having spearheaded best practices throughout the evolution of data from structured data...
Sartorius Corporation,Principal Data Scientist, Analyze large amounts of data and build data driven predictive models. Solve business related problems using advanced data analysis and data driven technologies...
JP Morgan Chase,CIB Chief Data Science Office-Data Scientist – VP - New York," MS or PhD in a quantitative discipline, e.g. Computer Science, Mathematics, Statistics, Operations Research, Data Science, or similar BS with 2+ years of..."
Breaking Ground,Software Developer & Data Engineer," Manage data conversion portion of data modernization. Data Services team, which works closely to increase meaningful use of data at Breaking Ground...."
JP Morgan Chase,CIB QR - Quantitative Research - Algo Execution Machine Learning - Associate, About J.P. Morgan J.P. Morgan has been doing first-class business in a first-class way for more than two hundred years. We have been a leading player in...
Zbest Payment Solutions,Marketing Research Analyst," Ability to extract insight from data and present the result; Zbest Payment was established in 2013, and has emerged as one of the fastest growing payment..."
Neuberger Berman,Market Data Support Engineer, We are looking for an experienced Market Data Support Engineer with a proven track record of partnering with a variety of business users on their market data...
Harnham,"Data Analyst, SQL + ETL Pipelines", Collaboration with colleagues such as the data science team on data analysis projects and research activities....
Penn Schoen Berland,Market Research Analyst, We are seeking qualified Analysts to join our team. Analysts work as part of a dynamic communications consulting/market research team conducting custom...
Sartorius,Principal Data Scientist, Analyze large amounts of data and build data driven predictive models. Solve business related problems using advanced data analysis and data driven technologies...
Success Academy Charter Schools,Data Engineer," Has 3-5 years of experience on a data science team; Building scalable and reliable data pipelines in Python by leveraging data processing technologies like AWS,..."
American Express,Analytics Manager - Data Science," Develop capabilities to manage data and execute business strategies. Experience working with very large datasets using Big Data tools and platforms (Hadoop, PIG..."
RR Donnelley,Market Research Analyst 2," Provide research data on competitive landscape. Demonstrated thought leadership and ability to present data. That enables sales leads to quickly find content,..."
Jobspring Partners,Data Engineer, One of the biggest media/entertainment agencies in the world is hiring a Data Engineer who would join their growing team based in NYC....
SiriusXM,"Senior Manager, Data Science"," For this full-time Senior Manager, Data Science &amp; Advanced Analytics position, we seek a person with strong programming, data management and statistical skills...."
Piper Companies,Data Review Scientist," Evaluate, analyze, and synthesize data. Responsibilities for the Data Review Scientist include:. Verify that all data, calculations, and documentation are in..."
Google,"Software Engineer, Machine Learning", BA/BS degree in Computer Science or related technical field or equivalent practical experience. We're looking for engineers who bring fresh ideas from all areas...
Harnham,Director of Data Science at Healthcare Startup, The successful Director of Data Data Science will likely have the following skills and experience:. Their top priority is expanding their new Data Science team...
Blue Apron,Senior Data Modeling Engineer," 5+ years of experience in Business Intelligence / Data Engineering / Data Warehousing roles working with multiple disparate, complex, large datasets...."
EPAM Systems,Big Data QA Engineer," Validate the complex data flow and transformations of the data. We are looking for a Big Data QA Engineer for enterprise, large volume and high velocity..."
S.C. International,Data Scientist, Insurance organization is seeking talent to join growing corporate analytics group. Great opportunity to join a fast paced and entrepreneurial department....
Prudential,"Data Science, Analyst", Utilize emerging data technologies and techniques to support data driven problem solving solutions. Drive data engineering activities;...
CDI LLC,Data Center Infrastructure Engineer, CDI is seeking a Data Center Infrastructure Engineer in the NY/NJ metro area! Must be able to juggle multiple projects concurrently and have an understanding of...
VISITING NURSE SERVICE OF NEW YORK,Statistical Analyst, Ability to effectively communicate results of complex data analysis to non-statistical audiences through user-friendly data visualizations and reports....
HelloFresh,"Analyst, Supply Chain Analytics"," Undergraduate degree in Data Science, Computer Science, Information Systems, Engineering, Finance, Economics, Statistics, Mathematics, Accounting, or other..."
The Princeton Group,Cryptocurrency Data Engineer, Architecting and building ETL data pipelines to ingest raw data sets. Data transformation and cleansing. 5+ years’ experience as a data engineer involved with...
JP Morgan Chase,Machine Learning Annotator - Center of Excellence," Familiarity with basic data table operations (SQL, Hive, etc.). The Data Analytics team at JPMorgan Corporate &amp; Investment Bank combines cutting edge machine..."
Annalect,"Senior Associate, Data Science"," We are currently seeking a Data Scientist to join our Data Science team. Assist in designing tech infrastructure and data pipelines (ETL, data automation, data..."
Mount Sinai,Management Analyst II - IT Research, Strength Through Diversity Ground breaking science. Advancing medicine. Healing made personal. IT Research - Req #2331692 Management Analyst II Roles &amp;...
Goldman Sachs,CCBD Technology – Data Engineering - Software Engineer, Data and Liquidity Analytics is a global team (NewYork/London/Bengaluru) responsible for building the data platform for the Commercial Banking suite of...
RBC,"Analyst Data Engineer, Model Risk Governance"," The Analyst in this analytics and data engineer role is expected to pursue excellence in the delivery of work, demonstrate strong analytical, data management,..."
Aetna,Principal Data Scientist," Aetna takes our candidate's data privacy seriously. The candidate will lead a project team responsible for extracting and manipulating data from multiple, large..."
Morgan Stanley,Data Scientist, Graduate degree in Data Science or other quantitative field is preferred. To manipulate data and draw insights from large data sets....
IBM,"Analytics Assets, Data Scientist"," Key data sources include Client Experience, Primary Research, and Brand Health data. Leveraging internal and external data sources, Analytics Assets Data..."
Harnham,Senior Data Scientist, Prior experience leading a Data Science team. Senior Data Scientist. Experience dealing with real world data....
"Amplify Education, Inc.",Data Engineer," BS/MS in Computer Science, Data Science, or equivalent. Understanding of different data formatting (JSON, CSV, XML) and data storage techniques (3NF, EAV Model,..."
GroupM,Analyst - Team IBM Media," To use technology and data to make marketing as simple, streamlined and effective as IBM’s Watson has made data science...."
Harnham,"Data Scientist, Marketing Effectiveness"," Data Scientist, Marketing Effectiveness. Working with diverse teams across the business including Marketing, Sales and BI teams, as well as the wider Data..."
JP Morgan Chase,CIB - Data Science Data Engineer - VP," Some knowledge of python and data science libraries a plus. Design, architect and build data platform solutions using Big Data Technologies...."
Darwin Recruitment,Cyber Security Data Scientist," Proven background in Data Science. A Background in Data visualisation, Data Engineering, Statistics. Together, we are searching for multiple Data Scientists..."
The New School,Research Analyst," Be a resources for the PO, Academic Units, and others at the University to advise about data availability, and the best data, analyses and comparisons for..."
Spotify,"Senior Data Scientist, Growth Insights"," You have at least 5 years of experience in a similar data scientist role and a degree in science, computer science, statistics, economics, mathematics, or..."
Remedy Partners,Senior Data Scientist, 3+ year’s experience as a data scientist. Help identify new business opportunities from existing data. Identify relevant internal or external data sources for...
"Remedy BPCI Partners, LLC.",Senior Data Scientist, 3+ year’s experience as a data scientist. Help identify new business opportunities from existing data. Identify relevant internal or external data sources for...
EXL,"Data/NLP Scientist, Decision Analytics", BS / MS in Computer Science. Design NLP models for searching structured/unstructured data in real/near-real time....
Northwestern Mutual Life Insurance Company,Data Visualization Engineer, Create intuitive data visualizations to enhance cognitive understanding of the underlying data. Bachelor's degree in a quantitative or quantitatively driven...
Google,"Sales Engineer, Machine Learning, Google Cloud", Experience in and understanding of data and information management - especially as it relates to big data trends and issues within businesses....
Guy Carpenter,Catastrophe Risk Research Analyst, Process raw data into digestible and compatible formats. Scientific curiosity and eagerness to learn about the application of science in insurance....
Memorial Sloan Kettering,Ops Research Engineer/Data Scientist," Data visualization (Tableau, R, python). Minimum 1 year industry work with real-world data. Deliver insight through data regularly along interactive display of..."
AXA,Leveraged Loan Research Analyst," Working with the Portfolio Managers, the research analysts ensure the adequate quality of the names invested in the Leveraged loan universe, monitor..."
Aetna,Sr Data Scientist," Aetna takes our candidates's data privacy seriously. The candidate will be responsible for extracting and manipulating data from multiple, large data sources..."
Goldman Sachs,Data Intelligence - Research & Development Engineer, Ability to apply fundamental algorithms and data structures to efficiently solve computational problems. Research engineers have an MS or equivalent in machine...
Columbia University,"Associate Director, Data Science"," Substantial coursework in Statistics, Computer Science, Data Science, Economics, Business, or a related discipline strongly preferred...."
New York Institute of Technology,Assistant Professor - Computer Science/Data Science and Computation Manhattan Campus (Full time Tenure Track), NYIT’s School of Engineering and Computing Sciences seeks a Computer Science Assistant Professor at its Manhattan Campus more specifically in Data Science and...
International Flavors and Fragrances,Data Analyst," Interpret data, analyze results using statistical and modern data science techniques and provide ongoing reports...."
Cohen And Steers,Research Analyst - Global Infrastructure," The Research Analyst will conduct in-depth company and industry-level research on the Asia Pacific listed infrastructure universe, and will be responsible for..."
Morgan Stanley,NLP/ML Data Engineer," Java 8, Scala, Python, R, willing to consider others- Experience working with large, complex and diverse data sets from a variety of sources- StanfordCoreNLP..."
"iHeartMedia, Inc.",Senior Research Analyst," Is effective both inside and outside the organization, on both cool data and hot and controversial topics;..."
Morgan Stanley,Equity Research - REITs Analyst/Associate," Create and maintain earnings, valuation and industry models leveraging skills in accounting, finance and economics.•Write research reports for initiations of..."
"Two Sigma Investments, LLC.","Product Manager, Machine Learning"," BA/BS in Computer Science or related technical field. Two Sigma is a career destination for the intellectually curious who want to learn, invent, and create...."
Nautilus Labs,Lead Data Scientist," Or PhD in Data Science or related field. As Lead Data Scientist, you will be helping us pave the way in how machine learning and data science is employed to..."
Sizmek,Data Solutions Engineer," Background in Data analytics. Data processing for billing and reporting. Monitoring, analyzing and reporting traffic trends, data usage, and segment performance..."
DISNEY,Sr Data Engineer," Training models, feature development, regression testing Experience with graph-based data workflows using Apache Airflow 3-5 years of experience developing in..."
Google,"Developer Programs Engineer, Data Analytics"," Experience in big data processing frameworks like Hadoop, Spark or Beam. Bachelor's degree in Computer Science, a related technical field or equivalent..."
International Flavors and Fragrances,Data Scientist, The person will be tasked with leading data science projects from end to end and leading Global Procurement teams towards being data-driven....
Northwestern Mutual Life Insurance Company,Data Scientist, 2+ years of professional experience with a proven track record of leveraging data science to drive significant business impact or to develop data/algorithm...
Merkle Inc.,Data Science Associate Director - Advanced Analytics, The Data Science Associate Director - Advanced Analytics - will lead data scientists and other analysts on analytic project work for Merkle clients....
The Children's Place,Digital Data Scientist - Marketing Analyst, Must be a self-motivator and enjoy sifting through large amounts of data. The Digital Analyst will be responsible for analyzing and identifying opportunities...
Goodway Group,Director of Data Science - Virtual," Minimum of 4 years’ experience in machine learning, large scale data processing or applied data science...."
Businesses UNITED TECHNOLOGIES CORP. HEADQUARTERS,"SOFTWARE ENGINEER, DATA APPLICATIONS AND SERVICES"," Experience with Big Data Systems and Machine Learning a plus. Design, write and deploy services and API's around a range of data stores...."
NYC Health + Hospitals,"Data Center Operations Engineer/IT Facility Management (Sr Consultant MIS- Level A), EITS/CIS"," Applications, systems analysis methodology, data management and retrieval techniques; A Baccalaureate Degree from an accredited college or university with a..."
Bank of America,Global Technology Summer Analyst Program - 2019," Define strategies and parameters for predictive models and data mining projects, ensuring data integrity and usability...."
Workbridge Associates,Data Engineer," Working experience with cloud-based data solutions (Redshift, Azure Data Warehouse/Lake, HDInsight, etc.)...."
Goldman Sachs,"IMD, GSAM, US Fixed Income Municipal Research, Analyst/Associate -New York", Maintenance of internal portfolio management data base. MORE ABOUT THIS JOB....
MyWebGrocer,Data Engineer," Architect and maintain data stores for Big data. Degree in Computer Science, Math or equivalent experience...."
Moda Operandi,CRM Analyst," Understanding of data protection regulations. Strong Excel and data query skills, working knowledge of SQL a plus...."
S&P Global,Data Software Development/Engineer," Data Services team is seeking a strong hands-on Data Software developer with design and development experience of enterprise systems, specializing in data..."
UBS,Equity Research Analyst/ REITs," Are you gifted at assessing value and risk? Do you love to give advice, as well as educate? We’re looking for someone like that who can: – conduct valuation..."
RBC,Data Engineer," Experience writing HTML5 applications for Data visualization (Angular/React). Proven Experience developing in kdb+ or Big Data Architectures Hadoop/HDFS, Spark...."
Tapestry,"Director, Data Science (ML & AI) - Data Labs", 2+ years of business experience developing and ideating data science team strategy and project roadmap. Identify new sources of raw data and work with the data...
Circle,DATA ENGINEER," As a Data Engineer at Circle, you’ll work closely with the Data Science team productizing machine learning solutions and developing the scalable data pipelines..."
The New York Times,"Analyst, Product Analytics"," The New York Times is seeking a Data Analyst to join our growing Data &amp; Insight Group, which is responsible for data analytics, data science and data..."
"Attorney General, Office of the","Financial Data Analyst – Executive Division, Research and Analytics Department, NYC"," Strong data analysis skills; The Financial Data Analyst will explore datasets to identify patterns, detect anomalies and bring data driven insights to OAG..."
Northwell Health,Analyst Research Statistics, Analyzes data and creates reports using statistical tools. Assists end-user community with report requests and data analysis....
"Open Systems Technologies, Inc.",Data Scientist, Conduct data mining from various data sources. 5+ years' experience in Big Data environments. Strong skills in SAS or Python for data analysis (4+ years)....
ClearBridge Investments,Equity Research Analyst (Internet and Media Sectors), Synthesize data to generate new investment ideas and/or recommend investment action. ClearBridge Investments is seeking an Equity Research Analyst to join their...
"Two Sigma Investments, LLC.",Quantitative Researcher in Machine Learning," Share insights from conferences focused on statistics, machine learning, and data science. We draw ideas and inspiration from the broader math, science, and..."
Google,"Data Scientist Technical Lead, Google Maps"," Manage a data science team. 10 years of relevant experience in data analysis or related field as a Statistician, Data Scientist, Computational Biologist, or..."
KPMG,Data Visualization Software Engineer," Ability to perform data tasks, working with a variety of SQL, NoSQL, and HDFS data stores and preparing data for visualization...."
United Nations Development Programme (UNDP),Policy and Research Analyst Interns - Strategic Policy Unit (3 vacancies)," Candidate must be enrolled in a Master’s or PhD level programme, preferably in economics, political science or development studies;..."
Paypal,Machine Learning Engineer," In this role you will get an opportunity to define, orchestrate, and enable critical data initiatives across multiple business partners all over PayPal..."
American Express,"Data Scientist, Credit and Fraud Risk"," Experience working with very large datasets using Big Data tools and platforms (e.g., Hadoop, Pig, Hive) is preferred...."
MDRC,Technical Research Analyst, Data management experience. This role is a fit for someone who loves data and thrives on engaging in the intellectual puzzle of solving data problems with code....
Fuse Media,Sr Research Analyst," OPPORTUNITY Fuse Media is looking for a dynamic Senior Research Analyst to join our research team, in our New York Office. The Senior Research Analyst..."
MetroPlus Health Plan,Sr. Data Scientist," Master’s or PhD degree in Statistics, Biostatistics, Math, Computer Science, Health Economics, Epidemiology, Healthcare Informatics, or Data Science with..."
Candid Co.,Engagement Marketing Analyst," Work cross-functionally with our product, engineering, data science and brand teams to build robust, automated email and engagement campaigns using Braze...."
Goldman Sachs,"GIR, Equity Research, Biotechnology, Analyst/Associate - New York"," PhD, MD, MS, or other advanced life sciences degree. Interpret data and perform analysis on market, economic and technology trends...."
JP Morgan Chase,Data Scientist - VP - CIB Treasury Services," Econometrics, statistics, computer science). Be a data storyteller, deliver practical data insights in a compelling manner to senior leadership...."
JP Morgan Chase,"CIB-Treasury Services- Data Product Analyst, Associate"," Statistics, computer science, math, data science, management consulting background preferred. Data expertise – A deep interest and aptitude in data, metrics,..."
OUTFRONT media,Data Scientist/Engineer," Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as curation and geo..."
JP Morgan Chase,CIB Data Analytics - Machine Learning Program Strategy Execution Associate," Understanding of basic data table operations (SQL, Hive, etc.). The Data Analytics team at JPMorgan Corporate Investment Bank combines cutting edge machine..."
JP Morgan Chase,Data Scientist – CIB Chief Data Science Office - VP," MS or PhD in a quantitative discipline, e.g. Computer Science, Mathematics, Statistics, Operations Research, Data Science, or similar BS with 2+ years of..."
Tradeweb Markets LLC,Market Data Client Service Engineer, 4 year degree in computer science or data communications related field. Investigate and resolve data content related inquiries....
Equinix,"Reporting and Analytics Senior Analyst, Sales"," Data Audit and Cleansing. Bachelor's degree or equivalent in Statistics, Mathematics, Economics, Finance, Data Science, or relevant engineering discipline..."
Oath Inc,Oath Analytics Data Engineer," Passionate about data and automation. Oath is a data intensive organization, and this position requires the ability to transform large volumes of data into..."
FBR & Co.,Equity Research Analyst - Healthcare," Proficiency in science and financial aspects of biopharmaceutical sector. Advanced degree (s) including MBA, Masters of Science, PharmD or PhD desirable...."
Bluecore,Senior Data Scientist, First-party data is at the core of everything we build and the Data Science team at Bluecore is at the forefront of exploring innovative and exciting ways to...
