company,job,summary
Modis GmbH,Embedded Softwareentwickler (m/w)," Aufgaben rund um Themen des Bereiches Industrie 4.0 (Energie, Big Data, Prozesswesen). Für ein Projekt unseres Kunden suchen wir einen Softwareentwickler (m/w) ..."
MACH,IT-Berater (m/w)," Sich innovative Technologien wie In-Memory, Cloud, Xaas und Big Data-Analytics erschließen und bei unseren Kunden einsetzen. Young Professional oder erfahren...."
Roland Berger,Consultant (M/W) Civil Economics: All Levels," Interesse an Technologie-getriebenen Themen wie Big Data Analytics, Internet-of-Things, Artificial Intelligence, Robotics, Cyber, SAP S/4 HANA, Virtual Reality...."
Detecon,Erfahrener Berater Digital Transformation (m/w/d), Was dich erwartet Deine Tätigkeit beinhaltet die folgenden Aufgaben: Spannende Projektleitungen für strategisch-konzeptionelle sowie umsetzungsorientierte IT...
staramba SE,Tool Programmer (f/m)," Experience with data structures and algorithms. Our impressive, extensive database with thousands of digital avatars of celebrities, athletes and TV..."
10X Innovation & Co. KG,Full Stack Developer (m/w)," Programmierkenntnisse in C, C++, Java, Python, IEC61131, Jaspersoft Datenbankkenntnisse in SQL, SAP/HANA Datenanalyse / Big Data Management Agile..."
Neuraum Ventures GmbH,Product Manager (f/m)," Creating a world-class user experience based on extensive user research, data analysis &amp; competitor benchmarks...."
Hays,Data Engineer (m/w), Big Data ist für Sie kein Fremdwort und Sie können mit sehr großen strukturierten und unstrukturierten Datenmengen umgehen....
Detecon,Erfahrener Berater Technology Infrastructure Architecture (m/w/d)," Berate unsere Kunden hinsichtlich digitaler Trends (Cloud und Virtualisierung, Internet of Things, Big Data und Mobility) als Grundlage für erfolgreiche..."
Deutsche Bahn,Referent fachliche Betriebsführung für die Digitalisierung," Deine Aufgaben: * Du entwickelst mit dem Produktmanagement-Team des Digital Situation Rooms (DSR) das konzernweite Steuerungs-, Analyse- und Transparenz-Tool..."
PSI Metals,Softwareentwickler (m/w) – 2017004MET," Big Data, In-Memory technologies, Distributed Computing. Als Weltmarktführer im Bereich Produktionsmanagement für die Stahlindustrie helfen wir unseren Kunden..."
Horváth & Partners,Business Intelligence Analyst (m/w), Als Business Intelligence Analyst (m/w) übernehmen Sie eine wichtige Rolle in unserem Team und unterstützen das Projektteam sowohl vor Ort bei unseren Kunden...
Humboldt-Universität zu Berlin,Full Professorship for “Digital History” (W2) limited for 5 years (with Tenure Track), Historical big data methods. Visualization of historical data; Digital Curation / research data in the historical sciences;...
Done! Berlin,Internship Country Manager Spain (m/f)," Excel, Big Data Analysis, Project Management, Communication, Strategic Problem-Solving and Critical-Thinking. Finance, Performance Marketing, Project Management..."
Joblift GmbH,UX Designer, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Productsup,Marketing Manager (m/f)," With our tool, it’s easy to centralize and export product data to any online shopping or marketing channel...."
Quandoo GmbH,Salesforce Administrator (m/w/t)) - Berlin, Experience with Salesforce Lightning is a big plus. Improve and automate existing data modelling and analysis....
Dataconomy,Creative Director // Dataconomy," Data Natives is the events platform for the data driven generation, the organizer of Europe’s largest Big Data Events &amp; Conference...."
The Boston Consulting Group,"Analyst/Senior Analyst, Programming & Automation - GAMMA"," Data Engineers, Data Scientists, Scientific Modelers, Scientific Programmers, Data Visualization Specialists as well as Geospatial Analysts are the core of the..."
Opitz Personalberatung,Big Data System Engineer (m/w)," Als Big Data System Engineer (m/w) unterstützt du bei der Architekturberatung, Konzeption, Sizing sowie Implementierung von Big Data Plattformen auf Basis von..."
Done! Berlin,Business Intelligence Specialist (​​m/w), Aufbereitung und Analyse großer (strukturierter und auch unstrukturierter) Datenbestände (Big Data) und entsprechende Unterstützung bei operativen und...
N26,Tech Lead, Data is stored in PostgreSQL and DynamoDB. Establish a shared team Technical Vision which is aligned with the product roadmap that results in big outcomes for...
Würth IT,Ausbildung zum Fachinformatiker (w/m) Anwendungsentwicklung in Gaisbach, Das Studium der Wirtschaftsinformatik Data Science erfolgt in Kooperation mit der Dualen Hochschule in Mannheim....
Porsche Consulting GmbH,(Senior) Consultant (m/w) Strategieentwicklung im Retail," Big Data Analytics, Artificial Intelligence, Industrie 4.0, etc.). Beratung ist Deine Leidenschaft?..."
staramba SE,Blockchain Prototype Architect (f/m)," Very strong Computer Science fundamentals in algorithm design, data structures, problem solving and complexity analysis...."
Opitz Personalberatung,"Geeks (m/w) für Innovationsprogramm (Cloud, Big Data, IoT, moderne Clients)"," In einem jungen, dynamischen Team erarbeiten wir Themen rund um Digitalisierung, Internet of Things (IoT), Big Data, „Modern Clients“ und Cloud Computing...."
blogfoster,Infrastructure Engineer, Job scheduler &amp; data pipelines:. Experience running Node.js services and Docker in production is a big plus though not a requirement....
LimeBike,Local Marketing Manager, You can click into the big picture. Your data chops can help you prove/disprove your strong hypotheses....
Book a Street Artist,ONLINE MARKETING MANAGER," Portuguese is a big plus. That includes the analysis of existing data, the collection of new data as well as the planning and implementation of innovative..."
cognita Deutschland GmbH,Frontend Developer (m/f)," You have extensive experience with HTML, CSS, Javascript (React, TypeScript) and data visualization. You are part of an agile development team in Berlin where..."
prime people,Spezialist für Data Engineering in Financial Services," Big Data und Digitalisierung. Big Data ist für Sie mehr als ein ""Buzz-Word"". Sie projektieren und implementieren datengetriebene Anwendungen wie analytische..."
AppLift,Business Operations Analyst (m/f) for AppLift, You bring innovative ideas generated through data mining and data modeling. Familiar with data visualization tools and techniques....
foodora,Operations Analyst (f/m/x)," You will use your mastery of Microsoft Excel and BI skills to conduct data analysis and drive decisions. You will at all times be able to see the big picture,..."
Applause,Intern (m/f) Community Management // Applause," Fluency in French, German or Spanish is a big bonus. The successful candidate will be highly quantitative, curious about exploring data, passionate about..."
Zattoo,Product Owner - Android," Experience with big screen products (e.g. We build Apps for mobile, web and big screen on systems like Apple, Android, Samsung, Amazon Fire TV, Xbox One and..."
HPS Gesundheitscloud gGmbH,Product Manager (m/f)," In order to identify, develop and implement various cross-functional use-cases in between technology, big data and medicine we are looking for new colleagues...."
Next,Digital Marketing Manager @ NBT," Create, launch, analyze and continuously optimize online marketing activities for reporting and use data to generate actionable insights,...."
Joblift GmbH,UI/Visual Designer (m/w), Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Axel Springer SE,Trainee (m/w/d) im IT-Bereich," Big Data, Ad-Technology, Softwareentwicklung, Produktmanagement, Prozessdesign oder Software-Architektur. In Big Data, BI, Machine Learning, IT Management,..."
Atos,Java Entwickler (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Eurobase People,Data Architect," You understand data analytics, complex event processing, data warehouses, big data technologies, data engineering, data science and data visualization...."
Lesara GmbH,Inventory Manager (m/f), Work experience in inventory or warehouse management is a big plus. Monitor stock performance and evaluate stock risk constantly....
McKinsey & Company,Consultant - Digital Manufacturing," Proven track record and expertise in the application of advanced manufacturing technology, including digital and big data (e.g., Smart Factory, IoT, Industry 4..."
Planet Expat,Software Engineer (Front-End), Strong grasp of algorithms and data structures. Big plus if you worked with Enzyme or Selenium. We are a tech startup based in Berlin that is transforming...
Kieback&Peter,Produktmanager (m/w)," Kenntnisse in Themenbereichen wie IoT, Big Data und/oder IT-Sicherheit. Definieren und Verantworten der Produktvision, Produktportfolio-Strategie und der..."
Careem,Technical Product Manager - Careem Identity, Analyse data science and market trends and identify solutions to support product development. Good commercial awareness and be able to demonstrate your...
Lana Labs GmbH,Content Creator in PR und Marketing, Als Big Data Analytics Software revolutioniert LANA Process Mining seit mehr als zwei Jahren die Welt der Prozessanalyse....
media.net berlinbrandenburg,"Audible: Director, Original Content CreationDE (m/f)"," Moreover, you are highly organized person who can manage under aggressive timelines the big picture in alignment with other teams and the relevant details with..."
GetYourGuide,Senior Data Engineer - Data Platform," You have strong experience big data technologies (e.g. Design, build and refine our data and analytics infrastructure, scaling to terabytes of data...."
Deloitte,Senior Consultant (m/w) Consulting - Data Scientist Analytics, Identifikation und Entwicklung innovativer Ansätze im Bereich Big Data und Advanced Analytics im DAX30-Umfeld mit Start-up Atmosphäre....
Opitz Personalberatung,(Junior) Consultant BI/Analytics & Big Data (m/w), Darüber hinaus hast du ein großes Interesse an Big Data oder bereits erste Erfahrungen mit Big Data Datenintegration beim Aufbau von Data Lakes oder Data Labs...
Talents4Good GmbH,Software Architect (f/m) bei Wikimedia Deutschland, 2+ years data storage experience (relational database and document storage). You will be responsible for having your eye on the big picture that guides the...
Mister Spex GmbH,Product Manager ERP (m/w)," Mister Spex - Today's Way To Buy Eyewear Gestartet als Geschäftsidee von vier Unternehmern, ist Mister Spex heute Marktführer in der Online-Optik. Wir haben..."
weeve,Social Media Internship @weeve (f/m), Weeve will enable the commercialization of IoT through sharing data in a new era of data economies. Basic graphic design skills and email marketing experience...
Minodes GmbH,Working Student (m/f) Product Management, You are fascinated by how you can use big data to help solve problems in the physical world. Being a working student in product management at Minodes means...
fiverr,Marketing Lead – Berlin," From day one you’ll be challenged to take risks, think big, and make an impact while getting lots of love and support from the team...."
ALBA Group,Werkstudent im Bereich Innovationsmanagement (m/w)," Smart City, IoT, AI, Big Data, Industrie 4.0. Die ALBA Management GmbH sucht Sie zur Verstärkung ihres Teams am Standort Berlin-Charlottenburg ab sofort als...."
Atotech Beteiligungs und Management GmbH & Co. KG,Demand Planner (m/f) Europe - Electronics & General Metal Finishing, Focused on details without losing the big picture. Communicates data clenasing resulsts and implications into the organization....
Storm Reply,Cloud Developer (m/w)," Themen wie Big Data, IoT, Machine Learning oder Cybersecurity interessieren dich und sind kein Neuland. Entwicklung und Integration von Cloud basierenden..."
SPRING Axel Springer Digital News Media GmbH & Co....,(Senior) Manager Data Business Development (m/w/d)," Fachkenntnisse in den Bereichen Ad Tech, Big Data und Artificial Intelligence von Vorteil. Tiefe Einblicke in die digitale Medienindustrie mit Fokus auf Big..."
Akelius,Software Engineer (Business Intelligence) (m/f), Database and data warehouse design; Experience in data warehousing and Business. Experience as Scrum Master is a big plus;...
Delivery Hero,Digital Analyst (f/m/x)," R/Python or advanced SQL is a big plus. Democratize data by building and socializing decision tools (dashboards, reports)...."
On AG,Digital Product Manager / Growth Master," Digging into the data together with the Data Scientist (e.g,. Based on data, you will craft hypotheses and build prototypes...."
telexiom,Junior Consultant: Softwaretest (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Adphorus,Head of Sales, Having an understanding of travel marketing and/or a network within large travel advertisers is another big plus....
Vivy GmbH,Android Developer (m/f), Take part in making a big impact in the health industry. Our app helps you to access and understand your medical data and documents....
Crealytics,System Administrator (m/f)," We are always looking for people interested in working with industry leading technologies and are willing to play a big part in small, agile teams...."
McKinsey & Company,Consultant - Predictive Maintenance & Reliability," Operations analytics can help solve problems in optimization, forecasting, simulation, and big data comparison and visualization...."
OUTFITTERY GmbH,Senior Data Engineer - Data Platform (m/f)," Optimise and migrate existing data procedures into the data platform. Hands-on experience with big data technologies such as Spark, Flink, Hadoop, Kafka and..."
Opinary GmbH,UX Designer," Penny stock or big winner? Collaborate with our team from diverse disciplines like journalism, data science and engineering to work on new and existing tools...."
Arweave,"Full Stack Developer, with frontend focus // Arweave"," We’re a small team doing big things, so we go fast and break things. By providing permanent, low-cost, and truly censorship-free data storage for everyone, we..."
LeROI Consulting,Client Success Manager, How Consulting works in the world of data. How to successfully apply agile project management methodology to the world of data....
GetYourGuide,Product Design Manager, Experience with e-commerce or travel is a big plus. Ability to communicate with data to drive change. GetYourGuide is busy revolutionizing the tours and...
Medloop,Head of Sales," Big data analytics and IoT, offering way to manage risks differently, new engagement models with customers, striving for simplicity and transparency, regulatory..."
DCMN GmbH,Growth Manager (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital commerce companies is a big plus....
Formlabs,Marketing Operations Manager, Ensure all marketing systems work in concert to provide reliable attribution data. Demonstrated ability to use data to make decisions and segment audiences....
C3 Creative Code and Content,IT Project Manager (m/f), Was Dich bei uns erwartet... Technisches Projektmanagement Koordination und Führung von Entwickler-Teams Koordination entwicklungsbegleitender technischer...
smava GmbH,Lead of Product - Matching Engine (m/f)," Fluent in English, German would be considered as a big plus. Academic Degree in Computer Science, Business Intelligence or Data Science...."
ITK Engineering,Softwareentwickler Cognitive Solutions w/m," Erfahrungen im Themenumfeld Big Data, Internet of Things, Data Analytics, Machine Learning. So gestalten Sie Innovationen mit:...."
Glispa,Product Manager (m/f)," Good understanding of digital and mobile technologies such as ad serving, Big Data, CRM and Financial Systems, mobile and web applications...."
Team2venture,Frontend Engineer," If you prefer to send your data via email, feel free to do so:. We run Europe’s largest online platform for freelance work and just recently launched our first..."
BigchainDB,Frontend Developer // BigchainDB," Ocean Protocol is at the epicenter of blockchains + big data + AI, so if you’re not learning, then something’s wrong!..."
Crealytics,"Software Engineer, Machine Learning (m/f)"," You have worked with big data related technologies such as Hadoop, HDFS, Hive, Spark, and Kafka. You are familiar with large-scale distributed data processing..."
Harnham,SENIOR DATA SCIENTIST (M/F), Sophisticated knowledge about Big Data applications across classes and trading horizons. SENIOR DATA SCIENTIST (M/F)....
Lana Labs GmbH,Office Management & Team Support in Voll-/Teilzeit | LANA Process Mining, Als Big Data Analytics Software revolutioniert Lana Labs mit LANA Process Mining seit zwei Jahren die Welt der Prozessanalyse....
SmartRecruiters Inc,Backend Engineer - Python," Machine learning, Big Data. Data warehousing, Data pipelines. Create highly scalable, parallelized data pipelines...."
Amazon.com,Partner Solutions Architect," Relational databases, analytics, big data, IoT, enterprise applications, machine learning, applications and web servers, application security, networking, data..."
Zalando,"Data Engineer, Machine Learning (Merchant Operations)", ( iulia.crai@zalando.de )As Data Engineer in the Merchant Operations team you will build the data warehouse for marketplace and processing big amounts of raw...
Mister Spex GmbH,Product Manager (m/w) - Bereich Checkout / Multichannel," Mister Spex ist Deutschlands größter Online-Optiker. Über das Internet bieten wir eine umfangreiche Auswahl qualitativ hochwertiger Brillen, Sonnenbrillen und..."
Joblift GmbH,Product Owner (m/w), Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
bonify,Frontend Team Lead, Experience with React Native is a big plus. Bonify – a Berlin based FinTech Startup enables customers to benefit from their credit scoring and financial data....
Careem,Senior Product Manager (Berlin), Analyse data science and market trends and identify solutions to support product development. Good commercial awareness and be able to demonstrate your...
Chal-Tec GmbH,Data Governance Manager ERP – Stammdaten Migration (m/w)," 2005 von Peter Chaljawski gegründet, ist die Chal-Tec GmbH mit 500 Mitarbeitern aus 28 Nationen mittlerweile eines der größten eCommerce Unternehmen aus Berlin..."
GoEuro,"Product Manager, Italian speaker", We are searching for an outstanding Product Manager with great analytical skills and proven abilities in leading cross-functional teams to drive GoEuro´s...
Sopra Steria SE,Data Scientist & Advanced Analytics Consultant - Telecommunications | Media | Entertainment (m/w)," Die zielgerichtete Informationsgewinnung aus Big Data mittels Data Mining, Text Mining und KI. Wir erwarten daher Einsatzfreude, ein breites Interesse an BI &amp;..."
Darwin Recruitment,QA Tester, Are you interested in working with Big Data analytics and full digitalized processes? QA Specialist - Manual/Fintech/API/Web/Berlin....
Dataconomy,Social Media Manager // Dataconomy," Data Natives is the events platform for the data driven generation, the organizer of Europe’s largest Big Data Events &amp; Conference...."
staramba SE,Head of Development VR (f/m)," Our impressive, extensive database with thousands of digital avatars of celebrities, athletes and TV entertainment is the foundation for the next big thing in..."
GfK,Senior agile PMO Manager (m/f/d)," Our Media Measurement teams records, refines, recombines and reports data at petabyte-scale in our own big data environments and make it available with high..."
IAV GmbH,Java Entwickler (m/w) - Digitale Karten," Know-how in Big Data Analytics von Vorteil. Erfolgreich abgeschlossenes Studium der Informatik oder eines vergleichbaren Studienganges, respektive adäquate..."
telexiom,Consultant: Softwareentwickler (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Experis,Solutions Architect (m/w) Big Data / Data Science, Sie beraten Kunden im Bereich Big Data &amp; Data Science Solutions. Projekterfahrung im Bereich Data Science/Big Data sowie in der Anwendung von Analyse- und...
KPMG,Projektleiter (m/w) IT, Analyse komplexer Geschäftsprozesse und Lösungsdesign sowie Mobilisierung von Geschäftsprozessen im Rahmen von Big Data und Benchmarking....
Conrad Electronic,IoT- Product Manager (m/f)," Want to be part of the next big thing? In cooperation with our partners, we develop new digital business models, based on the aggregation of different data..."
staramba SE,Licensing & Sales Manager (f/m)," Assurance and quality assurance of all required commercial, technical and organizational data. Our impressive, extensive database with thousands of digital..."
Automotive Quality Institute GmbH,Studentische Hilfskraft," In den Tätigkeitsfeldern Big Data, Autonomes Fahren/Vernetzung, Neue Technologiewerkstoffe und Industrie 4.0...."
Cegeka Deutschland GmbH,Java Entwickler (m/w)," Idealerweise hast du bereits Erfahrung in Big Data Analytics und erste Erfahrungen mit Geodaten und digitalen Karten sowie im Umgang mit Subversion, Netbeans,..."
Comsysto Reply,"Softwareentwickler - Java, JVM (m/w)"," Aufbereiten, Auswerten und Visualisieren großer, meist unstrukturierter, Datenmengen (Big Data). Aktive Mitgestaltung eines neuen Comsysto Reply Büros in Berlin..."
Meelogic Consulting AG,Technical Lead," Experience with big data technologies (Hadoop, Spark) is a plus. At the next possible date in Berlin, Stuttgart, Szczecin or Cologne...."
bonify,Scala Backend Engineer (f/m), Experience with building services processing large amount of structured and unstructured data is an advantage....
Venturi,BI & Data Consultant – BERLIN," Big Data und Data Warehouse / Business Intelligence Lösungen zu analysen und Konzeptionen erstellen. 1-2 Jahre Berufserfahrung im Bereich Business Intelligence,..."
BIOTRONIK,Senior Experte Business Intelligence & Analytics (m/w), Integration und Validierung von neuen Big Data Technologien in bestehende Enterprise Architekturen. Sehr gute Kenntnisse in der Datenmodellierung im Bereich...
telexiom,Consultant: SAP MM (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Korn Ferry International,Senior Data Scientist IoT (m/w), Fachkenntnisse in Gestaltung und Verwaltung von Big Data Umgebungen (z. Kenntnisse in technologischer Strategieentwicklung oder Unternehmensberatung in Bezug...
Deloitte,Senior- / Manager (m/w/d) Consulting - Data Scientist Analytics, Identifizieren und Prägen von Trends im Bereich Big Data und Advanced Analytics im DAX30-Umfeld mit Start-up Atmosphäre....
Comtravo GmbH,Senior Product Owner (f/m/x) Data Science Focus," Work hand in hand with designers, developers and data scientists. Experience working on highly data science driven features, ideally in the area of..."
Star Cooperation,Qualitätsmanager IT-Projekte (m/w), Business Intelligence und Big Data. Powered by Star Cooperation....
Amazon.com,Sr. Applied Scientist," Process and analyze large data sets, mining additional data sources as needed. You will analyze and process large amounts of data, develop new sophisticated..."
telexiom,Consultant: SAP EAM (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
prime people,Data Governance in Financial Services," Big Data und Digitalisierung. Sie können eine mehrjährige Berufserfahrung in Tätigkeitsschwerpunkten Data Integration, Data Warehousing oder Data Modeling..."
Klarna,Software Engineer - JavaScript," In summary, our secret sauce is the ability to issue credit in real-time using behavioural data. You’ll be one of the first feet on the ground and will lay the..."
Lana Labs GmbH,Devops Engineer, Big scale data processing infrastructure. You will continue to grow our automated processes around testing and deploying code while working on our cloud...
Joblift GmbH,Business Development Manager - US Market, Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Lana Labs GmbH,(Senior) Scala Developer, Experience with big data technologies (e.g. Skills in handling data structures for larger amounts of data. Our in-house developed process mining solution offers...
EMnify GmbH,Commercial Product Manager (m/f), Experience with writing user stories for small and big features. Build and execute the pricing strategy based on data analysis and market research....
Darwin Recruitment,Angular Developer, Is the growing Data market a growing interest of yours and are you keen on being in a more data related role in the future? Senior Angular Developer....
Doodle,Backend Engineer (m/f)," Who we are Doodle is the world’s favorite online scheduling tool with 28 million monthly users, today. We are growing at a very fast pace, and strive to be..."
IDAGIO,Lead Product Designer, Translate user research and data from analytics into tangible product improvements. “This startup is set to revolutionize classical music” - Frankfurter...
T-Systems Multimedia Solutions,Technical Consultant (m/w/d) Apache Hadoop," Erste Berufserfahrung als Big Data Consultant oder Engineer. Kenntnisse von Big Data-Infrastrukturen (Storage, Data Centre Networking, Clusterlösungen und..."
mercedes-benz.io,Backend Engineer - Ruby (f/m), There will be big smiles if you have. We are looking for an experienced Backend Developer who will shape the quality and success of our product by working...
Manpower,Data Protection Manager (m/w), Als Data Protection Manager sind Sie für eine erfolgreiche Umsetzung der Datenschutzgrundverordnung und Datenschutzrichtlinien innerhalb des Unternehmens...
Bombardier,Regional/Global Services Execution Support Lead (m/w)," KPI Dashboard data analysis, reporting and governance. Drive big picture strategies that define, deliver and expand our global footprint...."
TravelPerk,Strategic Account Manager DACH, You can focus on accomplishing big wins and never get lost in less important ideas that are floating around. We are TravelPerk:....
DB,Datenanalyst (w/m) IT-Systeme Qualität, Methodenkompetenz und praktische Erfahrung im Bereich Projektmanagement und Nutzung von Big Data in der Analyse....
Wayfair,UX Copywriter (m/f)," We’re a small team in a big org, and you’ll need to persuasively advocate for best-in-class messaging on behalf of our customers...."
staramba SE,Senior Cinematic Animator/Artist (f/m)," Our impressive, extensive database with thousands of digital avatars of celebrities, athletes and TV entertainment is the foundation for the next big thing in..."
Amazon.com,Senior Designer," Demonstrated history of acquiring user data (e.g., conducting usability studies, performing user research) is a big plus...."
msg systems,"Project Manager oder Projektleiter (m/w) Business Intelligence, Big Data oder IoT"," Bei der fachlichen und technischen Beratung für Business Intelligence, Big Data, Big Data Analytics sowie IoT, Master Data Management und Data Quality..."
Doodle,Product Design Lead (m/f)," Does all of this give you a big visual marketing shiver? You’ll work in a data driven, iterative environment looking to deliver in small batches and..."
vacantum Personalberatung,Managing Consultant Big Data & Analytics (m/w), Strategieentwicklung für Data Driven Business. Unternehmenstransformation hin zu Data Driven Business. Innovativer Einsatz von Data Science Analytics Methoden...
Modis GmbH,Java Entwickler (m/w), Know-how in Big Data Analytics von Vorteil. Für ein Projekt unseres Kunden suchen wir einen Java Entwickler (m/w) - Digitale Karten....
TravelPerk,Senior Account Director - Germany, Data vs Opinion driven. You can focus on accomplishing big wins and will not get lost in the less important ideas that float around. We are TravelPerk:....
Zattoo,Full-Stack Engineer: B2B TV Solutions," Data and graphs don’t scare you. We build Apps for mobile, web and big screen on systems like Apple, Android, Samsung, Amazon Fire TV, Xbox One and many more...."
Storm Reply,Cloud Consultant (m/w)," Themen wie Big Data, IoT, Machine Learning oder Cybersecurity interessieren dich und sind kein Neuland. Formulierung von Cloud Strategien...."
Mercedes-Benz Germany,Backend Engineer – Ruby (f/m), There will be big smiles if you have. We are looking for an experienced Backend Developer who will shape the quality and success of our product by working...
Planet Cards GmbH,Head of Customer Journey and CRM Europe (m/f)," We have big plans ahead of us. Experience in project management, you are always looking for the big picture...."
Sparks42,DevOps Engineer (m/f)," Design and implement cutting-edge big data applications, which will transform E-Commerce businesses. Join our young, inquisitive team in the centre of Berlin,..."
Blacklane GmbH,Technical Product Owner - AI (f/m)," Strong analytical mindset backed up by skills and experiences in projects using big data, artificial intelligence, or statistical modelling...."
ThoughtWorks,Technical Principal (m/w)," Und in den Bereichen Sicherheit, Big Data und Data Management besitzt. Darauf kannst Du Dich freuen...."
EXXETA,(Senior) Consultant Digitalisierung (m/w)," Verständnis für Herausforderungen der Digitalisierung etablierter Unternehmen in den Dimensionen nutzerzentrierte Services &amp; Produktentwicklung, Mobile &amp;..."
sparks42 GmbH,DevOps Engineer," Design and implement cutting-edge big data applications, which will transform E-Commerce businesses. Join our young, inquisitive team in the centre of Berlin,..."
Qidenus Group GmbH,DevOps Engineer, SearchInk is a top European AI company with a big future:. A big investment round that has already been successfully closed and a strong sales pipeline....
Factory Market Retail GmbH,Business Intelligence Specialist (​​m/w), Aufbereitung und Analyse großer (strukturierter und auch unstrukturierter) Datenbestände (Big Data) und entsprechende Unterstützung bei operativen und...
BKW,Internship as Junior Backend Developer on Azure (m/f), Fundamental knowledge of Business Intelligence and Big Data. Gain experience in the field of big data and renewable energies....
T-Systems Multimedia Solutions,Senior Consultant (m/w/d) Apache Hadoop," Mehrjährige Berufserfahrung als Big Data Consultant oder Architekt. Kenntnisse von Big Data-Infrastrukturen (Storage, Data Centre Networking, Clusterlösungen..."
Wikimedia Deutschland - Gesellschaft zur Förderun...,Software Architect (f/m), You will be responsible for having your eye on the big picture that guides the development of our complex software products....
ZAGENO Inc,Director of Engineering - Platform," How to store, perform queries &amp; reports and manage big data on/to different data sources (ElasticSearch, Postgres, our data warehouse, ...)...."
media.net berlinbrandenburg,Visual Meta: Technical Operations Specialist (m/f), Assessing and improving data quality. We offer the professionalism of a big player and the company culture of a startup....
Computacenter,IT Consultant w/m - Datacenter Generalist," Außerdem sind Sie neugierig und haben Spaß daran, sich in angrenzende Themengebiete wie Big Data, Security oder VDI einzuarbeiten...."
"Deutsche Telekom AG, VTI",Junior Software Engineer - AI (m/w)," Kenntnisse speziell in der Anwendung von Big Data und Artificial Intelligence (AI), in AI-relevanten Programmiersprachen und Programmbibliotheken sowie deren..."
telexiom,Consultant: IT-Business-Analyst mit Branchenfokus (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
telexiom,Junior Consultant: IT-Projektmanagement (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Medloop,Senior Product Manager," Work with a dedicated team of developers, understanding regulatory and data security requirements to create and optimize analytical data models...."
DCMN GmbH,Online Marketing Manager (m/f/x), Previous practical work experience within a startup and / or in the field of marketing for digital commerce companies is a big plus....
Deutsche Telekom AG,Bachelor of Science in Wirtschaftsinformatik - Business Information Systems, Big Data und Data Science. Nach Abschluss des dualen Studiums Bachelor of Science in Wirtschaftsinformatik – Business Information Systems kannst Du IT-Projekte...
zenloop GmbH,Head of Finance and Legal (f/m)," You develop a very good general understanding of the company's legal situation, e.g. contracts, data privacy. You have at least 3-4 years of experience ideally..."
Mister Spex GmbH,Product Manager ERP (m/f)," We are searching for E-Commerce – and data driven employees (m/f) for our product management team, who will bring our vision to life...."
Joblift GmbH,New Business Development Manager (m/w), Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
TomTom,Senior Product Owner, Apply for the role in Connected Services – Live Traffic Team that is currently looking for the best and brightest minds who will helps us craft the next...
Atos,Cloud Native Entwickler (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Deutsche Bahn,Projektmanager - Digital Strategy (w/m)," Exploration, Inkubation, Acceleration) und von Innovationstreibern (Big Data, Data Analytics, Machine Learning, Data Science etc.)...."
telexiom,Junior Consultant: Softwareentwicklung Mobile Systeme (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Cogs Agency,Tech PM," Affinität für Big Data. Für unseren Kunden, eine führende Content Marketing Agentur, suchen wir zum nächstmöglichen Zeitpunkt an deren Standort Berlin eine(n)...."
