company,job,summary
Plan.Net Group,Frontend Developer / Information Designer (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
FlixBus,CRM Analyst M/F," Know-how in creating SQL queries is a big plus, HTML/PHP/Java Script are nice to have. Bachelor/Master's degree in International Business, Information Systems,..."
Expedia,Market Associate - JET DACH," Appetite for innovative technology, fast-changing business environment, data driven decision making. We act with humility and optimism, respecting ideas big and..."
Criteo,Digital Designer 6-month internship, Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Microsoft,Subsidiary PMM," Execute on the 4 big bets:. Align closely with Data and Cloud App Dev to drive Azure consumption projects, Azure Consumed Revenue and Azure Customer Adds...."
Securitas,Service & Reception staff wanted for international technology companies in Munich (m/f), Your data will be treated in accordance with the provisions of the Federal Data Protection Act. We achieve this through big and small things that we do every...
Stylight GmbH,Full Stack Developer (m/f)," No big deal, we use English as our main language. We are big on code reviews, unit testing and integration testing...."
Plan.Net Group,Data Engineer / Data Architect (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
FWU AG,Intern Digital Marketing," 450 thousand customers benefit from highly efficient IT-systems and progressive big data investment solutions, resulting in a total contribution of over 10..."
Venturi,Big Data Entwickler – München – Konzern+Grüne Wiese," Projekterfahrung in mehreren Big Data Projekten auf Basis Hadoop. Es wird aktuell ein neues, Abteilungsübergreifendes Team aufgebaut welches auf grüner Wiese..."
SanData IT-Gruppe,Data Science Presales Consultant (m/w), Verstehen der Anforderungen unserer Kunden im Kontext von Big Data und Analytics. Berufserfahrung als Data Scientist in der Wirtschaft....
MAN Truck & Bus,Thesisverfasser (m/w) - Abschlussarbeit im logistischen Lieferantenmanagement mit Fokus auf Digital Solutions und Big Data, Your work environment MAN Truck &amp; Bus ist einer der führenden europäischen Nutzfahrzeughersteller und Anbieter von Transportlösungen. Das Unternehmen ist Teil...
Airbus Group,Digital Architect (m/f)," Solid experience in digital technologies e.g. cloud, machine learning, big data analytics. Advise venture team on digital technologies e.g. cloud, machine..."
PAYBACK,Campaign Manager (Multichannel) (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
SugarCRM,Business Development Representative, Manage data quality issues with leads in the queue. Comfortable working with a very high throughput of leads and data flow....
SALT Solutions AG,Berater Business Intelligence (m/w)," Wir sorgen dafür, dass aus Big Data verwertbare Informationen generiert werden, Business Intelligence nicht beim Zugriff auf historische Daten endet und über..."
Horváth & Partners,Senior Quantitative Business Modeler (m/w) im Bereich Big Data Business Analytics - Professional," Kenntnisse und Erfahrung im Bereich Big Data Modelling mit Machine Learning, Econometric Modelling, Quantitative Social Science oder Operations Research...."
Plan.Net Gruppe für digitale Kommunikation GmbH &...,Data Engineer / Data Architect (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
SOLCOM GmbH,Teradata Architekt (m/w)," Konzeption von Abfragevorgängen innerhalb Big Data. D8, oder D2...."
CGI,(Senior) BI Berater (m/w) Schwerpunkt Data Analytics / DataVizualisation," Gutes Verständnis für Datawarehousing und moderne Big Data Architekturen. Einführung von Data Analyse-, Data Visualisierung- oder moderne Reporting-Lösungen) zu..."
E.ON Energie Deutschland,Referent (m/w/d) Datenschutzrecht," Datenschutzrechtlichen Überprüfung und fortlaufende Begleitung energiewirtschaftlicher Geschäftsprozesse (insbesondere zu Themen wie Kundenlösungen,..."
Siemens AG,SCRUM Master (m/f)," In this environment, you can use your expertise in big data, data analytics and machine learning help shape ecologically sustainable smart traffic for the..."
PAYBACK,User Experience Designer - kein Pixel Schubser (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Michael Page,Data Architect (m/w) Big Data & Machine Learning," SQL, NoSQL und Big Data DB. System Engineering und Data Engineering Industrieprojekte im Bereich Big Data, Künstilche Intelligenze &amp; Analytics internationales..."
New Relic,Solution Consultant - Munich, Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic....
Valtech GmbH,DevOps-Experte für Big-Data-Applications (m/w)," Sie werden Teil eines fachübergreifenden Teams aus Data Engineers, Entwicklern und Designern um Softwarelösungen zu entwickeln...."
Amazon.com,"Principal, Content Acquisition"," Experience with SQL and data manipulation. Ability to use and modify data tables. Besides advanced negotiation and deal making skills, strategic and structural..."
Plan.Net Group,Analytics Specialist (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
Teradata,Technical Lead Data Foundation (m/f)," With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehousing and big data analytics, Teradata unleashes the..."
Helmholtz-Gemeinschaft,"Informatiker/in, Mathematiker/in, Statistiker/in o. ä. - Analyse von Social Media-Daten"," Big Data for 4D Global Urban Mapping. Big Data for 4D Global Urban Mapping – 1016 Bytes from Social Media to EO Satellites“ sollen Methoden entwickelt werden,..."
E.ON Energie Deutschland,Business Analyst (m/w) Cognitive Computing IoT," Expertise im Umgang mit Datenbanken und modernen Big Data Technologien wie Hadoop, MapReduce, Kafka, Hive, Presto und Spark...."
Reply AG,Assistenz in internationaler IT-Beratung (m/w)," Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer effektiv bei Geschäftsmodellen, die auf den neuen..."
IQVIA,Projektmanager für nicht, Auf der Basis umfangreicher Branchenkenntnisse liefert das Unternehmen Akteuren in der Gesundheitsbranche einzigartige Entscheidungsgrundlagen in der...
Blue Reply,Junior Business Analytics Consultants (m/w)," Blue Reply ist ein Unternehmen der Reply Gruppe und unterstützt ihre Kunden bei der Konzeption, Entwicklung und Implementierung innovativer BI und Big Data..."
BMW AG Automobil,Doktorand Karosserie Stochastische Vibroakustik (w/m)," - Verfahrenskenntnisse aus den Gebieten Maschinelles Lernen, Big Data, Matlab oder Python. Wir, die BMW Group, bieten dir ein interessantes Thema im Bereich..."
DieProduktMacher GmbH,Frontend Developer (React), We are looking for an experienced React Frontend Developer who is not afraid of realizing big ideas together with a great team....
CHECK24 Vergleichsportal,Team Lead (m/f) C# Backend Services / Data Warehouse, Knowledge of Big Data technologies (e.g. Creating customer profiles from different data streams from internal customer data and external data of insurance...
NorCom Information Technology,Projektmanager (m/w)," Du bist Teil unseres agilen Teams von Entwicklern, Data Scientists und Consultants und koordinierst die innovativsten Projekte im Big Data Umfeld...."
Atos,Werkstudent (m/w) Webpublishing und Data Analytics gesucht!," Das Unternehmen bietet seinem globalen Kundenstamm Beratungsleistungen und Systemintegration, Managed Services &amp; Business Process Outsourcing (BPO), Cloud..."
Reply AG,Recruiter (m/w) für freiberufliche IT-Fachkräfte," Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer effektiv bei Geschäftsmodellen, die auf den neuen..."
OSB AG,Product Manager Data Solutions (m/w/d), Sie kennen sich mit den Themen Datawarehouse und/oder Big Data sowie agiler Softwareentwicklung aus. Sie konzipieren und gestalten die Datenplattform der...
Dynatrace,Delivery Consultant," Speaking knowledge of Big Data and Cloud technologies. Demonstrated experience with data visualization via charts and dashboards, including appropriate use of..."
Schreiner Group,Masterarbeit / Bachelor- Predictive Maintenance, Erste Erfahrungen mit Industrie 4.0 oder Big Data. Analyse von Predictive Maintenance Ansätzen im Kontext von Industrie 4.0....
Apple,Deep Learning Engineer – Deformable Object Tracking," Experience working with real world data — big, messy, incomplete, full of errors. Excellent understanding of data structures and algorithms...."
TrustYou,Czech Working Student for Semantic Analysis," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
E.ON,Referent (m/w/d) Datenschutzrecht," Datenschutzrechtlichen Überprüfung und fortlaufende Begleitung energiewirtschaftlicher Geschäftsprozesse (insbesondere zu Themen wie Kundenlösungen,..."
Plan.Net Gruppe für digitale Kommunikation GmbH &...,Analytics Specialist (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
msg systems,"Business Intelligence, Big Data und IoT Junior Consultant (m/w)"," Bei der fachlichen und technischen Beratung für Business Intelligence, Big Data, Big Data Analytics sowie IoT, Master Data Management und Data Quality..."
Lilium,Intern Airborne Software Process Automation," Work on data analytics, metrics, develop automation scripts and tools. Experience with CI-systems (Jenkins) and Configuration Control (Subversion) is a big plus..."
FlixBus,Customer Insight Analyst M/F," Know-how in creating SQL queries is a big plus, HTML/PHP/Java Script are nice to have. Bachelor/Master's degree in International Business, Information Systems,..."
Allianz Technology SE,Robotics Consultant - Intern/Working Student (m/f/d), What do we offer you?An attractive monthly salary of 1.550 € for internships (also for mandatory internships) and for working students 1.700 € for bachelor...
iPAXX,BI Analyst (m/w), Erfahrungen mit Arbeiten in Big Data-Umgebungen von Vorteil. Für unser Team in München suchen wir Unterstützung!...
Egencia,Teamlead Accounting Germany (m/f) - 1 Year Maternity Cover," We act with humility and optimism, respecting ideas big and small. You really know your Excel and feel at ease with large data sheets and advanced functions...."
TrustYou,Front-End Web Developer," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
BMW AG Automobil,Praktikant Kostenzielführung Entwicklung Interieur (w/m), Im Rahmen deiner Tätigkeit als Praktikant (w/m) im Geschäftsfeld Entwicklung Interieur begleitest du unser Team bei der Durchführung von Big Data Analysen sowie...
ProSiebenSat.1 Digital,Teamlead (m/f) Syndication," We solve challenging problems with the best tools at hand, often leading to big bets on cutting edge technologies - i.e. node.js v0.6.0 in production as early..."
Allianz Worldwide Partners,Praktikant (m/w/d) im Automotive Innovation Center, Allianz Automotive ist der weltweit führende strategische Partner der Automobilindustrie für Versicherungs- und Mobilitätslösungen. Mit ihrer Expertise...
Expedia,Market Associate JET (based in Munich)," Appetite for innovative technology, fast-changing business environment, data driven decision making. We act with humility and optimism, respecting ideas big and..."
TrustYou,Product Manager TrustYou Meta-Review," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
Teradata,Consulting Director Retail (m/w)," With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehousing and big data analytics, Teradata unleashes the..."
AKKA TECHNOLOGIES,Projektleiter m/w," Eigenverantwortliche Planung und Leitung anspruchsvoller und spannender IT-Projekte durch den Projektleiter in den Themengebieten wie Industrie 4.0, Mobility,..."
TrustYou,VP of Product Management," Collecting real-time feedback via messaging systems, crawling the web, semantically analyzing all content in 20 languages, using big data algorithms to crunch..."
BMW Car IT,Werkstudent Softwareentwicklung (m/w), - Big Data und Backend Infrastruktur. Wir bei BMW Car IT GmbH verantworten und liefern domänenübergreifend Software von der Idee bis zum Produkt....
FWU AG,Manager Communications Product & Sales," 450 thousand customers benefit from highly efficient IT-systems and progressive big data investment solutions, resulting in a total contribution of over 10..."
T-Systems Multimedia Solutions,Sales Manager (m/w/d) Digitalisierung," Kenntnisse in Bereichen wie E-Business, Cloud-Technologien, IT-Security, Big Data, etc. Sie gestalten und bearbeiten den Vertrieb von komplexen Beratungs- und..."
Sandoz,Head Digital Transformation (m/f)," First-hand experience in developing and delivering digital strategies/transformations along e.g. multi-channel, web-enabled design, big data analytics, cloud..."
Plan.Net Group,Media Analyst / Business Analyst (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
Trivadis,biGenius™ - (Junior) Business Intelligence Consultant (m/w), Du konzipierst und realisierst innovative Business Intelligence- und DWH-Lösungen basierend auf den Bedürfnissen unserer Kunden Mit biGenius™ hat Trivadis die...
Atos,Bachelorarbeit Unternehmensnetzwerke," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
BMW AG Automobil,Algorithm Developer for Connected Driver Assistance (f/m)," And big data processing frameworks usage (e.g., Hadoop, Spark). It is your specific task to find new insights from heterogeneous data sources using data mining..."
auteega,Systemdesigner (m/w) Schwerpunkt: DevOps und Big Data, Ihre Hauptaufgaben: Optimierung und Pflege der bestehenden Systeme Erstellung von Anforderungsspezifikationen für die Webumgebungen in Abstimmung mit den...
Atos,Client Executive (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Darwin Recruitment,Lead Data Platform(DWH/Big Data) (m/f), Team Lead Big Data/ DWH (m/w) in München. Für die Entwicklung und Ausbau von Big Data Plattformen brennen Sie?...
VMware,"Director, Strategy and Planning", Ability to sort through data and patterns to identify key issues. This position will report to the VP SDDC EMEA and support the VP while also supporting...
Sixt GmbH & Co. Autovermietung KG,Senior Engineer Data Science (m/f)," As a developer and a passionate big data geek, you have at least 3 years of practical experience in datascience. Do you have a passion for Data?..."
PAYBACK,New Business Manager (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Woodmark Consulting AG,Sales Operations Specialist (m/w)," Unser Lösungsportfolio umfasst die Themen BI-Strategie, Predictive Analytics, Reporting, Planungs- und Steuerungssysteme, Data Integration, Data Warehouse und..."
IAV GmbH,Softwareentwickler (m/w), Ihre Kompetenz Erfolgreich abgeschlossenes Studium der Informatik oder einer vergleichbaren Fachrichtung Erfahrung in der objektorientierten...
FlixBus,Marketing Intelligence Analyst M/F," Know-how in creating SQL queries is a big plus, HTML/PHP/Java Script are nice to have. Bachelor/Master's degree in International Business, Information Systems,..."
Allianz Technology SE,Internship (m/f/d) in Business Partner Controlling," Analysis of planning data, consistency checks between pricing and planning, reconciliation of plan figures with planners and business partner colleaguesSupport..."
E.ON,Business Analyst (m/w) Cognitive Computing IoT," Expertise im Umgang mit Datenbanken und modernen Big Data Technologien wie Hadoop, MapReduce, Kafka, Hive, Presto und Spark...."
PAYBACK,Werkstudent API Configuration (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Airbus Group,Full Stack Web Developer for Global ADS-B (m/f), Big Data platforms:. Integrating with our big data infrastructure. Supporting the development of our big data infrastructure together with the data engineering...
Horváth & Partners,Quantitative System Modeler (m/w) im Bereich Big Data/Internet of Things - Graduate," Erfahrung mit Big Data Lösungen und Datenbanken wie batch mode und near time Big Data Architekturen (Spark, Kafka, Cassandra, MongoDB, Hadoop, etc.)...."
Teradata,Team Leader Architecture Consulting (m/f)," With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehousing and big data analytics, Teradata unleashes the..."
Horváth & Partners,Quantitative Business Modeler (m/w) im Bereich Machine Learning/Artificial Intelligence - Graduate," Erfahrung mit batch mode und near time Big Data architectures (Spark, Kafka, Cassandra, MongoDB, Hadoop, etc.)...."
Plan.Net Gruppe für digitale Kommunikation GmbH &...,Media Analyst / Business Analyst (m/w)," Die Plan.Net Business Intelligence integriert Spezialisten unterschiedlichster Disziplinen auf Ihrer selbst entwickelten Big Data, Insights- und Predictive..."
Atos,Masterarbeit Automation&Robotic," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
PAYBACK,CRM Marketing Manager (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Amazon.com,"Senior Consultant, Operations Integrations"," These professional services engagements will focus on customer solutions such as, web applications, enterprise applications, HPC, batch processing and big data,..."
b.telligent,(Senior) Consultant Data Warehouse Automation," Erfahrung mit Big Data, Streaming und Cloud Werkzeugen von Vorteil. Zur Integration in operative Umgebungen oder bestehende BI, DWH oder Big Data Systeme...."
PAYBACK,Teamleiter Brand Marketing (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Criteo,Client Partner DACH, Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
INRIX,Sales Engineer, INRIX ist eines der am schnellsten wachsenden Big Data Technologieunternehmen der Welt. INRIX ist auf der Suche nach einem erfahrenen technischen...
Siemens AG,Cybersecurity Auditor (m/f) - IT Audit," The IT Audit Practice provides core assurance over the company’s IT environment, from application to data security, data analysis and IT project management...."
Siemens AG,Auditor (m/f) IT Audit," Profound knowledge of COBIT, SAP, data analysis, IT general and application controls OR data protection, information security requirements, security access and..."
BMW AG Automobil,Praktikant Analyse und Optimierung Flexibler Fertigungssysteme (w/m)," Dabei begleitest du uns bei der Entwicklung von Methoden aus dem Umfeld Industrie 4.0, mit dem Schwerpunkt Big Data und Simulation...."
Huawei,Database Systems Researcher (m/f)," Great ideas and previous experience can come from many areas, including distributed computing, large-scale database systems design, networking and data storage,..."
Allianz Technology SE,Intern/Working Student (m/f/d) in Global Sourcing and Procurement Governance," Collect and maintain the record of procurement contracts using Excel, PowerPoint and other MS Office toolsChallenge the quality of the data input and verify the..."
Atos,Bachelorarbeit Mobiles Reporting," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
ProSiebenSat.1 Digital,Node.js Engineer (m/f), Continuously enhance existing Software Architecture Solutions (SOA) and NoSQL Data Structures and set direction for the Technology Stack of the next years....
Atos,Experte für Windows Projekte und Operations (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
McKinsey & Company,"Consultant - Digital Supply Chain Management, Operations"," You will be part of an international network, developing world-class knowledge throughout the digital supply chain space, such as strategy network design and..."
McKinsey & Company,Consultant - Digital Product Development," Relevant experience in, e.g., digital strategy deployment, artificial intelligence, automation processes, assessing R&amp;D performance by big data, 3-D modeling..."
censhare,Solution Developer (m/w)," Knowledge of AngularJs is a big plus. Create, maintain and document data interfaces and migrations. As a Solution Developer in the Professional Services..."
IUBH Internationale Hochschule GmbH,Projektmanager (m/w/d) Digital Transformation / Artificial Intelligence (AI) in Education, Du hast ein gutes Verständnis der Anwendungsmöglichkeiten und Herausforderungen im Bereich AI und Big Data *....
DELL,IT Transformation Partner," Cloud, Mobile, Big Data and Social Networking. Practical understanding of virtualization, big-data, security, data storage, private cloud and hyper-converged..."
Amazon.com,Senior Marketing Manager, Proficiency in Excel and data analysis. Natural ability to focus on big ideas that drive significant change but enjoys diving deep into the details....
Adobe,Germany Business Development Lead," Numerate and Articulate – tell the story using data and vice versa. This is a big role, and will require outstanding commercial acumen, analytical and..."
Knauf,Managing Director (m/w) Digital Hub," IoT, Big Data Analytics usw.). Nachweisliche funktionale und technische Kompetenz in den Bereichen Geschäfts- und Produktdigitalisierung, Big Data Analytics und..."
vacantum Personalberatung,Managing Consultant Big Data & Analytics (m/w), Strategieentwicklung für Data Driven Business. Unternehmenstransformation hin zu Data Driven Business. Innovativer Einsatz von Data Science Analytics Methoden...
LION Smart GmbH,Softwareentwickler (m/w), Erfahrung mit Big Data-Technologien wie z.B. Die LION Smart GmbH ist ein innovativer Entwicklungsdienstleister für elektrische Energiespeicher und...
BMW Car IT,Referent Software Strategie Backend (w/m)," Gerade im Bereich Backend spielen neue Herausforderungen und Trends im Technologiebereich wie beispielsweise Realtime Big Data Processing, Continuous..."
TrustYou,Python Backend Engineer," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
NorCom Information Technology,Java Developer (m/w)," Du bist Teil unseres agilen Teams von Entwicklern, Data Scientists und Consultants und arbeitest mit ihnen an innovativsten Projekten im Big Data Umfeld...."
FlixBus,Analyst - Customer Analytics M/F," Know-how in creating SQL queries is a big plus, HTML/PHP/Java Script are nice to have. Bachelor/Master's degree in International Business, Information Systems,..."
Allianz Technology SE,Intern/working student (m/f/d) in the field of Assurance Services (Cross Functions)," Assist with project management duties in policy development and complianceSupport the team with compliance &amp; governance activities (IASE 3402, Solvency II, and..."
Amazon.com,Partner Solutions Architect," Relational databases, analytics, big data, IoT, enterprise applications, machine learning, applications and web servers, application security, networking, data..."
3megawatt,Technical Support and Product Management Assistant," No job is too big, no job is too small. Assisting in the integration of our software to monitoring systems and assuring the quality of data acquired...."
BMW AG Automobil,Software Department Lead for Autonomous Driving (f/m)," The daily work brings together experts from multiple relevant disciplines, such as robotics, artificial intelligence and machine learning, big data and..."
FOCUS Online Group,(Senior) UX-Manager (m/w)," Als Teil des Produktteams stimmst Du Dich außerdem eng mit den Fachabteilungen Redaktion, Data Science, sowie der Vermarktung ab...."
Qlik,Solution Architect - Germany," Experienced within the BI &amp; Data Analytics space and its relevant technologies like rational and no-SQL databases, data analytics, Big Data platforms, data..."
Technische Universität München,Project Software Developer and Engineer – Intern / Working Student, Integrate data from big data warehouses and communication APIs from external sources into AI systems. Experience in developing own data transfer / communication...
DELL,Enterprise Architect, Taking a application centric perspective the position should be able to differentiate EMC on our ability to deliver tangible business results through the...
Dimension,Global Account Manager (m/w/divers), Diversity in Dimension Data. Dimension Data Germany AG &amp; Co. Dimension Data has a turnover of around U.S....
Infineon Technologies,Director Purchasing – Silicon Foundry (f/m), You remain aware of the big picture even in complex situations and accept responsibility for decisions. The data and findings acquired for and during these...
Allianz Technology SE,Application Architect (m/f/d)," BI &amp; Big Data (BIBD) is the central unit at Allianz Technology for all analytical platforms, which supports the transformation of the Allianz Group into a..."
FlixBus,Product Owner - Charter M/F/X, Experience working in lean start-up mode with data-driven analysis is a big plus. Product Owner - Charter M/F/X....
BMW AG Automobil,Software Developer (f/m) for Connected Navigation on-/off-board, - Experience with big data processing frameworks (e.g. As part of your employment as Software Developer (f/m) for Connected Navigation on-/off-board you are...
Atos,Technical Test Consultant (m/w)," Als europäischer Marktführer für Big Data, Cybersecurity und Digital Workplace unterstützt Atos Unternehmen weltweit mit Cloud Services, Infrastruktur- und..."
Robert Half Germany,Data Solution Manager (w/m), Grundkenntnisse in Big Data Environments. Konzeption und Spezifikation komplexer Analytics und Data Science Anforderungen innerhalb von Big Data Environments....
Heuking Kühn Lüer Wojtek,Rechtsanwälte w/m Technologierecht," Begriffe wie Digitalisierung, Cloud Computing, Big Data, Industrie 4.0 und das Internet of Things sind für Sie keine Fremdwörter?..."
Siemens AG,Research Scientist (m/f) - Digital Twin Interaction and Creation Technologies," Evaluating and advancing new technologies supporting applications and services involving technologies like augmented reality, machine vision, visualization of..."
Deloitte,Senior Consultant (m/w/d) Consulting - Data Scientist Automotive Analytics, Identifikation und Prägung von Trends im Bereich Big Data und Advanced Analytics bei weltweit führenden Automobilherstellern....
Analog Devices,Radar Systems Applications Engineer," Highly motivated individual looking for big technical challenges. For positions requiring access to technical data, Analog Devices, Inc...."
BurdaStudios,Working Student (m/f) Software Development at BurdaStudios in Munich, Conception and realization of a data lake containing all business relevant information. Conception and realization of the software architecture and user...
Volkswagen AG,Praktikant/in im Tech-Team, Evaluierung neuer Technologien im Bereich Data Analytics und Big Data. Erfahrungen in Bereichen Big Data und/oder (In-Memory / GPU) Datenbanken....
Intel,Field Sales Engineer f/m, We work with all the big technological companies in Germany - get inspired by this world of technology. YOU will be working with an experienced Operations...
msg systems,Big Data Architekt Automotive (m/w), Hier erarbeiten Sie Konzepte für Big Data Architekturen mit verschiedenen Anforderungen unserer Kunden. Als Architekt wirken Sie maßgeblich in interessanten Big...
Intel,RF Validation Measurement Software Engineer (f/m), Big data and BI solutions. As part of the RF Validation software team you will develop together with your technical project leader the reporting solutions for...
PwC,Trainee (w/m) Business Analytics Solutions Consulting," Dabei decken wir mit Werkzeugen aus den Bereichen Big Data, Machine Learning, Artificial Intelligence, Cloud Computing, Business Analytics und Business..."
Woodmark Consulting AG,Junior-Consultant BI (m/w)," Unser Lösungsportfolio umfasst die Themen BI-Strategie, Predictive Analytics, Reporting, Planungs- und Steuerungssysteme, Data Integration, Data Warehouse und..."
Rosetta Stone,Performance Marketing Lead, You are responsible for performance based user acquisition campaigns in various channels with a big focus on growing the user base for the Rosetta Stone Learn...
Allgeier Experts Pro GmbH,Spezialisten Big Data Release / Requirement Management (m/w)," Erfahrungen mit Big Data Technologien, speziell aus dem Hadoop Ökosystem. Aktuell sind wir für einen unserer renommierten Kunden an den Standorten Nürnberg und..."
PAYBACK,Netzwerk Administrator (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Star Cooperation,Werkstudent (m/w)," Dabei konzentrieren sich die STAR-Experten für Sales auf Themen wie Market Insight, Customer Journey, Online Marketing, Pricing, Marketing Resource Management,..."
MBtech Group,GNSS Signal Engineer," Practical experience in Engineering, data gatherinmg and evolution. AKKA Technologies Germany, the German channel of AKKA Technologies Group - counting more..."
Criteo,"Client Partner / KAM (DACH Market), Sales"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
PAYBACK,Campaign Manager Online (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Denodo,Pre-Sales Engineer," Implement product demos and pilots to showcase Data Virtualization in enterprise scenarios, cloud deployments and Big Data projects...."
Valiton,JavaScript/Python Talent (m/w), Was Dich bei uns erwartet... Wir schreiben Code und betreiben komplexe Services in der Cloud. Javascript und Node.js sind fester Bestandteil unseres Tech...
PAYBACK,Sales / Akquise Manager Handel (m/w), Wir erfinden Tante Emma - die erste Big Data Managerin des deutschen Einzelhandels - neu und machen sie digital....
Amazon.com,Head of FreeTime EU - Amazon Kids and Family," He/she will be a proven cross-functional and business leader who can make complex, information-based decisions across a business and will thrive in an..."
Warth & Klein Grant Thornton,(Senior) Manager (m/w) Risk Innovation," Ihre Projektmanagementerfahrung, Ihr technologisches Verständnis im Bereich Business Intelligence oder Big Data sowie ein abgeschlossenes..."
HYVE AG,(Senior) Innovation Consultant (m/w)," Software Development/ Coding /Prototyping, UX/UI- Design, Artificial Intelligence, Big Data,…). Begeisterst Du Dich für Innovationen und bist fasziniert von..."
Reply AG,Hochschulabsolventen als IT Consultant (m/w)," Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer effektiv bei Geschäftsmodellen, die auf den neuen..."
Amazon.com,Sr. Product Marketing Manager, You must have the ability to quickly formulate plans that are deeply backed by data and execute across many work functions simultaneously....
Warth & Klein Grant Thornton,(Senior) Consultant (m/w) Risk Innovation, Ausarbeitung eines Data Governance Framework. Optimierung und Re-Design von Data Warehouse Architekturen. Ihr technologisches Verständnis im Bereich Business...
Denodo,Strategic Sales Manager," Fluent with data types and formats, data access and delivery modes, data and metadata management, web and cloud-based integration technologies, big data..."
fortiss GmbH,WISSENSCHAFTLICHER MITARBEITER (M/W) – SOFTWARE PERFORMANCE," Interesse in den Bereichen Big Data &amp; IoT Plattformen, Microservicearchitekturen und Containerplattformen. Entwicklung von Konzepten zur Verarbeitung großer..."
ASAP Holding,Softwareentwickler | Funktionsentwicklung Künstliche Intelligenz (m/w)," Erste Erfahrungen mit Machine Learning-Frameworks sowie Verständnis für Big Data. Methodenentwicklung zur Verwendung von Maschine Learning, Deep Learning und..."
Lilium,Software Engineer – Hardware-in-the-loop Simulations, Create visualisation tools for big amount of data. In this position you will work as a part of Embedded Software team....
e-Sixt GmbH & Co. KG,Web Analytics (m/f), You have experience with Big Data technologies (e. Ideally you have experience with Cloud Big Data technologies (e....
DCMN GmbH,Working Student - Offline Marketing (m/f/x)," Excellent communication skills, fluent in English - German is a big plus. Are you a curious innovator?..."
MicroNova,Automotive Consultant (m/w)," Analyse von aktuellen und zukünftigen Trends, Kunden- und Marktanforderungen (Big Data, ADAS and beyond). Wir sind technologischer Vorreiter bei der Entwicklung..."
